strike_id,country,date_str,president,location,coords_raw,latitude,longitude,total_deaths_min,total_deaths_max,civilian_deaths_min,civilian_deaths_max,children_deaths,injured_min,injured_max,total_deaths,civilian_deaths,civilians_uncertain,date,year,month,civilians_forced
AFG001,Afghanistan,01-01-2015,Obama,"Spera, Khost, Afghanistan","33.19392, 69.515022",33.19392,69.515022,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-01-01,2015,1,False
AFG002,Afghanistan,01-03-2015,Obama,"Gayan, Paktika, Afghanistan","32.984041,69.430782",32.984041,69.430782,18.0,18.0,0.0,0.0,0,0,0,18.0,0.0,False,2015-03-01,2015,3,False
AFG003,Afghanistan,01-03-2015,Obama,"Spera, Khost, Afghanistan","32.8078448,68.6456967",32.8078448,68.6456967,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2015-03-01,2015,3,False
AFG004,Afghanistan,01-06-2015,Obama,"Dara I Pech, Kunar, Afghanistan","34.872898,71.155620",34.872898,71.15562,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-06-01,2015,6,False
AFG005,Afghanistan,01-07-2015,Obama,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-07-01,2015,7,False
AFG006,Afghanistan,01-08-2015,Obama,"Chikanawr, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,6.0,6.0,0.0,0.0,0,0,3,6.0,0.0,False,2015-08-01,2015,8,False
AFG007,Afghanistan,01-11-2015,Obama,"Chikanawr, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,8.0,8.0,0.0,0.0,0,0,3,8.0,0.0,False,2015-11-01,2015,11,False
AFG011,Afghanistan,02-08-2015,Obama,"Azankarez, Kajak, Helmand, Afghanistan","32.339473,65.143251",32.339473,65.143251,6.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2015-08-02,2015,8,False
AFG012,Afghanistan,02-10-2015,Obama,"Khas Kunar, Kunar, Afghanistan","34.643368,71.026004",34.643368,71.026004,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2015-10-02,2015,10,False
AFG013,Afghanistan,02-11-2015,Obama,"Nazyan, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,2.0,9.0,0.0,0.0,0,0,0,9.0,0.0,False,2015-11-02,2015,11,False
AFG015,Afghanistan,02-03-2015,Obama,"Alishir, Khost, Afghanistan","33.394839,70.044359",33.394839,70.044359,1.0,1.0,0.0,1.0,0,0,0,1.0,1.0,False,2015-03-02,2015,3,False
AFG016,Afghanistan,03-10-2015,Obama,"Mamond, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2015-10-03,2015,10,False
AFG017,Afghanistan,03-11-2015,Obama,"Sarakani, Kunar, Afghanistan","34.801712,71.216142",34.801712,71.216142,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-11-03,2015,11,False
AFG024,Afghanistan,04-12-2015,Obama,"Dara I Pech, Kunar, Afghanistan","34.872898,71.155620",34.872898,71.15562,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-12-04,2015,12,False
AFG026,Afghanistan,05-03-2015,Obama,"Mohmand Dara, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2015-03-05,2015,3,False
AFG027,Afghanistan,05-04-2015,Obama,"Dabili, Landi Basawal area, Mohmand Dara, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,17.0,17.0,0.0,0.0,0,0,0,17.0,0.0,False,2015-04-05,2015,4,False
AFG028,Afghanistan,05-07-2015,Obama,"Khas Khar, Kunar, Afghanistan","34.643368,71.026004",34.643368,71.026004,6.0,7.0,0.0,1.0,0,1,0,7.0,1.0,False,2015-07-05,2015,7,False
AFG029,Afghanistan,05-07-2015,Obama,"Goshti, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2015-07-05,2015,7,False
AFG030,Afghanistan,05-09-2015,Obama,"Machi Megi, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,13.0,13.0,0.0,0.0,0,0,0,13.0,0.0,False,2015-09-05,2015,9,False
AFG037,Afghanistan,06-03-2015,Obama,"Shogam area, Shigal, Kunar, Afghanistan","35.118055,71.228333",35.118055,71.228333,3.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2015-03-06,2015,3,False
AFG038,Afghanistan,06-04-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2015-04-06,2015,4,False
AFG039,Afghanistan,06-04-2015,Obama,"Chapahar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,6.0,6.0,0.0,1.0,0,0,0,6.0,1.0,False,2015-04-06,2015,4,False
AFG040,Afghanistan,06-04-2015,Obama,"Chapahar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,11.0,11.0,0.0,0.0,0,0,0,11.0,0.0,False,2015-04-06,2015,4,False
AFG041,Afghanistan,06-05-2015,Obama,"Ali Shir, Tere Zayi, Khost, Afghanistan","33.388710,70.169394",33.38871,70.169394,14.0,14.0,14.0,14.0,0,0,0,14.0,14.0,False,2015-05-06,2015,5,False
AFG042,Afghanistan,06-07-2015,Obama,"Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2015-07-06,2015,7,False
AFG043,Afghanistan,06-08-2015,Obama,"Samso, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,7.0,7.0,0.0,5.0,0,5,0,7.0,5.0,False,2015-08-06,2015,8,False
AFG044,Afghanistan,06-08-2015,Obama,"Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-08-06,2015,8,False
AFG045,Afghanistan,06-11-2015,Obama,"Maroufkhil, Khushamand, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,30.0,30.0,0.0,0.0,0,0,0,30.0,0.0,False,2015-11-06,2015,11,False
AFG046,Afghanistan,06-11-2015,Obama,"Jarkani, Yousufkhil, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2015-11-06,2015,11,False
AFG058,Afghanistan,07-04-2015,Obama,"Ghanikhel, Nangarhar, Afghanistan","34.516667,70.149999",34.516667,70.149999,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2015-04-07,2015,4,False
AFG059,Afghanistan,07-04-2015,Obama,"Chappa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2015-04-07,2015,4,False
AFG060,Afghanistan,07-04-2015,Obama,"Dara I Pech, Nangarhar, Afghanistan","34.872898,71.155620",34.872898,71.15562,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-04-07,2015,4,False
AFG061,Afghanistan,07-05-2015,Obama,"Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-05-07,2015,5,False
AFG062,Afghanistan,07-06-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2015-06-07,2015,6,False
AFG063,Afghanistan,07-06-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,13.0,37.0,0.0,0.0,0,0,0,37.0,0.0,False,2015-06-07,2015,6,False
AFG064,Afghanistan,07-07-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,11.0,49.0,0.0,0.0,0,0,0,49.0,0.0,False,2015-07-07,2015,7,False
AFG065,Afghanistan,07-07-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,18.0,18.0,0.0,0.0,0,0,0,18.0,0.0,False,2015-07-07,2015,7,False
AFG066,Afghanistan,07-07-2015,Obama,"Haska Meena, Nangarhar, Afghanistan","34.092630,70.469224",34.09263,70.469224,25.0,25.0,0.0,0.0,0,0,0,25.0,0.0,False,2015-07-07,2015,7,False
AFG067,Afghanistan,07-07-2015,Obama,"Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,4.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2015-07-07,2015,7,False
AFG068,Afghanistan,07-08-2015,Obama,"Tangi, Dih Bala, Nangarhar, Afghanistan","34.092630,70.469224",34.09263,70.469224,25.0,52.0,0.0,0.0,0,0,0,52.0,0.0,False,2015-08-07,2015,8,False
AFG069,Afghanistan,07-10-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,30.0,31.0,0.0,0.0,0,0,0,31.0,0.0,False,2015-10-07,2015,10,False
AFG070,Afghanistan,07-11-2015,Obama,"Bermal, Paktika, Afghanistan","32.746111,69.297777",32.746111,69.297777,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-11-07,2015,11,False
AFG071,Afghanistan,07-12-2015,Obama,"Maidnak and Chehal Gazi, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2015-12-07,2015,12,False
AFG078,Afghanistan,08-02-2015,Obama,"Cholzi, Baraki Barak, Logar, Afghanistan","33.969092,68.950978",33.969092,68.950978,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2015-02-08,2015,2,False
AFG079,Afghanistan,08-04-2015,Obama,"Sherzad, Haska Mina and Deh Bala, Nangarhar and Paktika, Afghanistan","34.092630,70.469224",34.09263,70.469224,56.0,66.0,0.0,0.0,0,0,0,66.0,0.0,False,2015-04-08,2015,4,False
AFG080,Afghanistan,08-08-2015,Obama,"Gorgori, Haska Mina, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,10.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2015-08-08,2015,8,False
AFG081,Afghanistan,08-09-2015,Obama,"Nazyan, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,2.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2015-09-08,2015,9,False
AFG082,Afghanistan,08-10-2015,Obama,"Shonkorok Valley, Shegal, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-10-08,2015,10,False
AFG090,Afghanistan,09-01-2015,Obama,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-01-09,2015,1,False
AFG091,Afghanistan,09-06-2015,Obama,"Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,11.0,31.0,0.0,0.0,0,0,4,31.0,0.0,False,2015-06-09,2015,6,False
AFG092,Afghanistan,09-06-2015,Obama,"Maiwand, Kandahar, Afghanistan","31.499713,65.000853",31.499713,65.000853,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-06-09,2015,6,False
AFG093,Afghanistan,09-08-2015,Obama,"Ghazi Abad, Kunar, Afghanistan","34.6999992,70.7412452",34.6999992,70.7412452,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2015-08-09,2015,8,False
AFG094,Afghanistan,09-10-2015,Obama,"Gomal, Paktika, Afghanistan","32.434829,69.001648",32.434829,69.001648,5.0,15.0,0.0,0.0,0,0,0,15.0,0.0,False,2015-10-09,2015,10,False
AFG103,Afghanistan,10-02-2015,Obama,"Kunduz city, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-02-10,2015,2,False
AFG104,Afghanistan,10-02-2015,Obama,"Kunduz city, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-02-10,2015,2,False
AFG105,Afghanistan,10-03-2015,Obama,"Kunduz city, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,42.0,42.0,42.0,42.0,3,3,27,42.0,42.0,False,2015-03-10,2015,3,False
AFG106,Afghanistan,10-05-2015,Obama,"Kunduz city, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2015-05-10,2015,5,False
AFG107,Afghanistan,10-11-2015,Obama,"Shurabak, Kandahar, Afghanistan","30.45,65.816666",30.45,65.816666,100.0,200.0,0.0,0.0,0,0,50,200.0,0.0,False,2015-11-10,2015,11,False
AFG119,Afghanistan,11-04-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,0.0,29.0,0.0,0.0,0,0,0,29.0,0.0,False,2015-04-11,2015,4,False
AFG120,Afghanistan,11-08-2015,Obama,"Gulai, Ghanikhil, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3.0,3.0,0.0,0.0,0,0,1,3.0,0.0,False,2015-08-11,2015,8,False
AFG127,Afghanistan,12-03-2015,Obama,"Nakora, Chapa Dara, Kunar, Afghanistan","34.893888,70.774166",34.893888,70.774166,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2015-03-12,2015,3,False
AFG128,Afghanistan,12-08-2015,Obama,"Ador, Khogyani, Nangarhar, Afghanistan","34.266667,70.266666",34.266667,70.266666,11.0,11.0,0.0,0.0,0,0,0,11.0,0.0,False,2015-08-12,2015,8,False
AFG136,Afghanistan,01-02-2016,Obama,"Shaltan Darra, Shegal, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,5.0,5.0,0.0,0.0,0,0,2,5.0,0.0,False,2016-02-01,2016,2,False
AFG137,Afghanistan,01-06-2016,Obama,"Majah, Helmand, Afghanistan","31.517771,64.114227",31.517771,64.114227,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-06-01,2016,6,False
AFG138,Afghanistan,01-08-2016,Obama,"Maktab village, Pekha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,17.0,20.0,0.0,0.0,0,0,2,20.0,0.0,False,2016-08-01,2016,8,False
AFG139,Afghanistan,01-08-2016,Obama,"Kharkhez, Kandahar, Afghanistan","31.788010,65.570785",31.78801,65.570785,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-08-01,2016,8,False
AFG140,Afghanistan,01-08-2016,Obama,"Bermal, Paktika, Afghanistan","32.746111,69.297777",32.746111,69.297777,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-08-01,2016,8,False
AFG141,Afghanistan,01-09-2016,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,20.0,20.0,0.0,0.0,0,0,2,20.0,0.0,False,2016-09-01,2016,9,False
AFG142,Afghanistan,01-09-2016,Obama,"Shegal, Kunar, Afghanistan","35.118055,71.228333",35.118055,71.228333,10.0,10.0,1.0,1.0,1,1,0,10.0,1.0,False,2016-09-01,2016,9,False
AFG143,Afghanistan,01-10-2016,Obama,"Bermal, Paktika, Afghanistan","32.746111,69.297777",32.746111,69.297777,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-10-01,2016,10,False
AFG144,Afghanistan,01-10-2016,Obama,"Bermal, Paktika, Afghanistan","32.746111,69.297777",32.746111,69.297777,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-10-01,2016,10,False
AFG159,Afghanistan,02-01-2016,Obama,"Momand, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,21.0,29.0,0.0,0.0,0,0,0,29.0,0.0,False,2016-01-02,2016,1,False
AFG160,Afghanistan,02-01-2016,Obama,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,19.0,19.0,0.0,0.0,0,0,0,19.0,0.0,False,2016-01-02,2016,1,False
AFG161,Afghanistan,02-02-2016,Obama,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,3.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2016-02-02,2016,2,False
AFG162,Afghanistan,02-04-2016,Obama,"Daman, Marghay, Bermal, Paktika, Afghanistan","32.746111,69.297777",32.746111,69.297777,10.0,15.0,0.0,0.0,0,0,0,15.0,0.0,False,2016-04-02,2016,4,False
AFG163,Afghanistan,02-04-2016,Obama,"Shiltan, Shegal, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2016-04-02,2016,4,False
AFG164,Afghanistan,02-05-2016,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,16.0,16.0,0.0,0.0,0,0,0,16.0,0.0,False,2016-05-02,2016,5,False
AFG165,Afghanistan,02-08-2016,Obama,"Bazaar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,11.0,11.0,0.0,0.0,0,0,2,11.0,0.0,False,2016-08-02,2016,8,False
AFG166,Afghanistan,02-08-2016,Obama,"Nad Ali and Greshk, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,15.0,15.0,0.0,0.0,0,0,10,15.0,0.0,False,2016-08-02,2016,8,False
AFG167,Afghanistan,02-11-2016,Obama,"Gomal, Paktika, Afghanistan","32.434829,69.001648",32.434829,69.001648,13.0,18.0,0.0,0.0,0,0,0,18.0,0.0,False,2016-11-02,2016,11,False
AFG175,Afghanistan,03-05-2016,Obama,"Mamond Dara, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,15.0,15.0,0.0,0.0,0,0,0,15.0,0.0,False,2016-05-03,2016,5,False
AFG180,Afghanistan,04-05-2016,Obama,"Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2016-05-04,2016,5,False
AFG181,Afghanistan,04-07-2016,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2016-07-04,2016,7,False
AFG182,Afghanistan,04-07-2016,Obama,"Dehrawood, Nangarhar, Afghanistan","32.623738,65.456431",32.623738,65.456431,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2016-07-04,2016,7,False
AFG183,Afghanistan,04-07-2016,Obama,"Nematabad, Gomal, Paktika, Afghanistan","32.434829,69.001648",32.434829,69.001648,14.0,21.0,14.0,21.0,0,0,0,21.0,21.0,False,2016-07-04,2016,7,False
AFG189,Afghanistan,05-07-2016,Obama,"Khanashin, Helmand, Afghanistan","30.810909,63.769538",30.810909,63.769538,0.0,1.0,0.0,0.0,0,0,2,1.0,0.0,False,2016-07-05,2016,7,False
AFG190,Afghanistan,05-09-2016,Obama,"Nahr Sufi, Chahar Dara, Kunduz, Afghanistan","36.599741,68.863499",36.599741,68.863499,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2016-09-05,2016,9,False
AFG191,Afghanistan,05-12-2016,Obama,"Zarmakhel, Pacheragam, Nangarhar, Afghanistan","34.074090,70.288452",34.07409,70.288452,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,False,2016-12-05,2016,12,False
AFG205,Afghanistan,06-02-2016,Obama,"Kharkot, Gayan, Paktika, Afghanistan","32.984041,69.430782",32.984041,69.430782,10.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2016-02-06,2016,2,False
AFG206,Afghanistan,06-08-2016,Obama,"Sar Rawza, Paktika, Afghanistan","33.004167,69.049336",33.004167,69.049336,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2016-08-06,2016,8,False
AFG207,Afghanistan,06-11-2016,Obama,"Sargardan, Hesarak, Nangarhar, Afghanistan","34.283562,69.883565",34.283562,69.883565,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2016-11-06,2016,11,False
AFG208,Afghanistan,06-11-2016,Obama,"Azara, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,11.0,11.0,0.0,3.0,0,0,0,11.0,3.0,False,2016-11-06,2016,11,False
AFG209,Afghanistan,06-11-2016,Obama,"Ghwagezai, Hesarak, Nangarhar, Afghanistan","34.283562,69.883565",34.283562,69.883565,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2016-11-06,2016,11,False
AFG224,Afghanistan,07-03-2016,Obama,"Ab Band, Ghazni, Afghanistan","32.983333,67.966667",32.983333,67.966667,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2016-03-07,2016,3,False
AFG225,Afghanistan,07-03-2016,Obama,"Mamond and Pekha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,19.0,19.0,0.0,0.0,0,0,0,19.0,0.0,False,2016-03-07,2016,3,False
AFG226,Afghanistan,07-03-2016,Obama,"Wazir, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,11.0,11.0,0.0,0.0,0,0,3,11.0,0.0,False,2016-03-07,2016,3,False
AFG227,Afghanistan,07-05-2016,Obama,"Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2016-05-07,2016,5,False
AFG228,Afghanistan,07-08-2016,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,16.0,16.0,0.0,0.0,0,0,0,16.0,0.0,False,2016-08-07,2016,8,False
AFG229,Afghanistan,07-09-2016,Obama,"Mamond Dara, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,4.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2016-09-07,2016,9,False
AFG230,Afghanistan,07-09-2016,Obama,"Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-09-07,2016,9,False
AFG231,Afghanistan,07-11-2016,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2016-11-07,2016,11,False
AFG248,Afghanistan,08-01-2016,Obama,"Zarghoon village, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2016-01-08,2016,1,False
AFG249,Afghanistan,08-11-2016,Obama,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-11-08,2016,11,False
AFG250,Afghanistan,08-12-2016,Obama,"Khoshamand, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,20.0,25.0,0.0,5.0,0,4,25,25.0,5.0,False,2016-12-08,2016,12,False
AFG259,Afghanistan,09-02-2016,Obama,"Spera, Khost, Afghanistan","32.8078448,68.6456967",32.8078448,68.6456967,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2016-02-09,2016,2,False
AFG260,Afghanistan,09-09-2016,Obama,"Tarin Kot, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-09-09,2016,9,False
AFG261,Afghanistan,09-10-2016,Obama,"Qarya e Surkh, Khak e Safid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2016-10-09,2016,10,False
AFG271,Afghanistan,10-03-2016,Obama,"Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-03-10,2016,3,False
AFG272,Afghanistan,10-03-2016,Obama,"Nawa-i-Barakzayi, Helmand, Afghanistan","31.477710,64.289821",31.47771,64.289821,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2016-03-10,2016,3,False
AFG273,Afghanistan,10-04-2016,Obama,"Abdul Khel, Achin, Nangarhar, Afghanistan","34.053888,70.696111",34.053888,70.696111,13.0,13.0,0.0,0.0,0,0,2,13.0,0.0,False,2016-04-10,2016,4,False
AFG274,Afghanistan,10-08-2016,Obama,"Achin and Deh Bala, Nangarhar, Afghanistan","34.092630,70.469224",34.09263,70.469224,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2016-08-10,2016,8,False
AFG284,Afghanistan,11-03-2016,Obama,"Boz village, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,58.0,59.0,32.0,33.0,20,20,53,59.0,33.0,False,2016-03-11,2016,3,False
AFG285,Afghanistan,11-04-2016,Obama,"Diwal-i-Surkh, Khak e Safid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2016-04-11,2016,4,False
AFG286,Afghanistan,11-09-2016,Obama,"Mamandara area, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,11.0,14.0,0.0,0.0,0,0,0,14.0,0.0,False,2016-09-11,2016,9,False
AFG287,Afghanistan,11-11-2016,Obama,"Mamandara and Moragi areas, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,13.0,14.0,0.0,0.0,0,0,0,14.0,0.0,False,2016-11-11,2016,11,False
AFG288,Afghanistan,11-12-2016,Obama,"Lataband area, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,13.0,13.0,0.0,0.0,0,0,0,13.0,0.0,False,2016-12-11,2016,12,False
AFG293,Afghanistan,12-01-2016,Obama,"Langari, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2016-01-12,2016,1,False
AFG302,Afghanistan,01-10-2017,Trump,"Aziz Kala, Sabri, Khost, Afghanistan","33.358507,69.859740",33.358507,69.85974,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2017-10-01,2017,10,False
AFG309,Afghanistan,02-01-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,2.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2017-01-02,2017,1,False
AFG310,Afghanistan,02-02-2017,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,5.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2017-02-02,2017,2,False
AFG311,Afghanistan,02-03-2017,Trump,"Achin and Haska Mina, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,21.0,21.0,0.0,0.0,0,0,6,21.0,0.0,False,2017-03-02,2017,3,False
AFG312,Afghanistan,02-06-2017,Trump,"Kharko area, Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2017-06-02,2017,6,False
AFG313,Afghanistan,02-06-2017,Trump,"Char Wazi area, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,2.0,2.0,0.0,0.0,0,0,3,2.0,0.0,False,2017-06-02,2017,6,False
